Simulation status,Solvent,T(C) ,P(bar),RR-01,RR-02,Solvent flowrate (kmol/hr),Methanol purity,C-01 duty (kJ/hr),C-02 duty (kJ/hr)
OK,DMSO,45,3,1.25,0.75,650,0.994841898,-18106046.4,-17090036.9
OK,DMSO,45,3,1.25,0.75,720,0.995579935,-18103843.2,-17089467.5
OK,DMSO,45,3,1.25,0.75,770,0.995808288,-18103181,-17090100.9
OK,DMSO,45,3,1.25,0.75,830,0.995964525,-18102735.6,-17090085.4
OK,DMSO,45,3,1.25,1,600,0.993277297,-18110816.8,-19526415.3
OK,DMSO,45,3,1.25,1,650,0.994841901,-18106046.4,-19531470.5
OK,DMSO,45,3,1.25,1,720,0.99557994,-18103843.2,-19531784.4
OK,DMSO,45,3,1.25,1,770,0.995808295,-18103181,-19531541.4
OK,DMSO,45,3,1.25,1,830,0.995964537,-18102735.6,-19531729
OK,DMSO,45,3,1.25,1.25,600,0.993277298,-18110816.8,-21967215.4
OK,DMSO,45,3,1.25,1.25,650,0.994841902,-18106046.4,-21972904.4
OK,DMSO,45,3,1.25,1.25,720,0.995579941,-18103843.2,-21973257.3
OK,DMSO,45,3,1.25,1.25,770,0.995808298,-18103181,-21972983.9
OK,DMSO,45,3,1.25,1.25,830,0.995964541,-18102735.6,-21973194.9
Warnings,DMSO,50,1,0.25,0.25,600,0.85763044,-10346540.8,-11982736.3
Warnings,DMSO,50,1,0.25,0.25,650,0.871967754,-10317955.9,-12007462.5
Warnings,DMSO,50,1,0.25,0.25,720,0.891571703,-10279541.5,-12040374.8
Warnings,DMSO,50,1,0.25,0.25,770,0.905279246,-10253065.8,-12062737.6
Warnings,DMSO,50,1,0.25,0.25,830,0.920410378,-10222150.3,-12133070.6
Warnings,DMSO,50,1,0.25,0.5,600,0.857617938,-10346397.2,-14379360.5
Warnings,DMSO,50,1,0.25,0.5,650,0.871967489,-10317956,-14408951.9
Warnings,DMSO,50,1,0.25,0.5,720,0.89157214,-10279541.5,-14448426.2
Warnings,DMSO,50,1,0.25,0.5,770,0.905280667,-10253065.8,-14475209.5
Warnings,DMSO,50,1,0.25,0.5,830,0.921466805,-10222150.3,-14505955.5
Warnings,DMSO,50,1,0.25,0.75,600,0.857617943,-10346397.2,-16775934.6
Warnings,DMSO,50,1,0.25,0.75,650,0.871967498,-10317956,-16810437.4
Warnings,DMSO,50,1,0.25,0.75,720,0.891572159,-10279541.5,-16856490.6
Warnings,DMSO,50,1,0.25,0.75,770,0.905280696,-10253065.8,-16887736.5
Warnings,DMSO,50,1,0.25,0.75,830,0.921466856,-10222150.3,-16923625.1
Warnings,DMSO,50,1,0.25,1,600,0.857617945,-10346397.2,-19172490
Warnings,DMSO,50,1,0.25,1,650,0.871967501,-10317956,-19211925.6
Warnings,DMSO,50,1,0.25,1,720,0.891572163,-10279541.5,-19264557.4
Warnings,DMSO,50,1,0.25,1,770,0.905280703,-10253065.8,-19300267.8
Warnings,DMSO,50,1,0.25,1,830,0.921466867,-10222150.3,-19341282
Warnings,DMSO,50,1,0.25,1.25,600,0.857617946,-10346397.2,-21569047
Warnings,DMSO,50,1,0.25,1.25,650,0.871967502,-10317956,-21613415.8
Warnings,DMSO,50,1,0.25,1.25,720,0.891572165,-10279541.5,-21672625.9
Warnings,DMSO,50,1,0.25,1.25,770,0.905280705,-10253065.8,-21712800.4
Warnings,DMSO,50,1,0.25,1.25,830,0.92146687,-10222150.3,-21758941
Warnings,DMSO,50,1,0.5,0.25,600,0.893772888,-12278300.9,-12064833
Warnings,DMSO,50,1,0.5,0.25,650,0.908322301,-12249028.8,-12086842.1
Warnings,DMSO,50,1,0.5,0.25,720,0.928151641,-12209354.6,-12115942.9
Warnings,DMSO,50,1,0.5,0.25,770,0.941966254,-12181746.6,-12135580
Warnings,DMSO,50,1,0.5,0.25,830,0.956686297,-12149319.9,-12210686.9
Warnings,DMSO,50,1,0.5,0.5,600,0.893761107,-12277966.1,-14477761.6
Warnings,DMSO,50,1,0.5,0.5,650,0.908323598,-12249025.9,-14504206.1
Warnings,DMSO,50,1,0.5,0.5,720,0.928149249,-12209356.5,-14539104.2
Warnings,DMSO,50,1,0.5,0.5,770,0.941958756,-12181741.2,-14562605.6
Warnings,DMSO,50,1,0.5,0.5,830,0.958064849,-12149323.8,-14589093.8
Warnings,DMSO,50,1,0.5,0.75,600,0.893761113,-12277966.2,-16890736.7
Warnings,DMSO,50,1,0.5,0.75,650,0.908323609,-12249025.9,-16921569.4
Warnings,DMSO,50,1,0.5,0.75,720,0.928149268,-12209356.5,-16962282.3
Warnings,DMSO,50,1,0.5,0.75,770,0.941958787,-12181741.2,-16989700.5
Warnings,DMSO,50,1,0.5,0.75,830,0.958064902,-12149323.8,-17020603.5
Warnings,DMSO,50,1,0.5,1,600,0.893761115,-12277966.2,-19303693.5
Warnings,DMSO,50,1,0.5,1,650,0.908323611,-12249025.9,-19338935
Warnings,DMSO,50,1,0.5,1,720,0.928149272,-12209356.5,-19385463.6
Warnings,DMSO,50,1,0.5,1,770,0.941958793,-12181741.2,-19416799
Warnings,DMSO,50,1,0.5,1,830,0.958064914,-12149323.8,-19452116.1
Warnings,DMSO,50,1,0.5,1.25,600,0.893761116,-12277966.2,-21716652.6
Warnings,DMSO,50,1,0.5,1.25,650,0.908323611,-12249025.9,-21756301.7
Warnings,DMSO,50,1,0.5,1.25,720,0.928149274,-12209356.5,-21808646.1
Warnings,DMSO,50,1,0.5,1.25,770,0.941958796,-12181741.2,-21843898.4
Warnings,DMSO,50,1,0.5,1.25,830,0.958064918,-12149323.8,-21883630
Warnings,DMSO,50,1,0.75,0.25,600,0.930777457,-14235443.2,-12120550.2
Warnings,DMSO,50,1,0.75,0.25,650,0.945403324,-14201266.5,-12141194.3
Warnings,DMSO,50,1,0.75,0.25,720,0.965028536,-14154804,-12167802.9
Warnings,DMSO,50,1,0.75,0.25,770,0.978018675,-14123865.7,-12184706.8
Warnings,DMSO,50,1,0.75,0.25,830,0.987867395,-14095613.7,-12274033.7
Warnings,DMSO,50,1,0.75,0.5,600,0.930759955,-14235588.7,-14544608.7
Warnings,DMSO,50,1,0.75,0.5,650,0.945403736,-14201263.5,-14569426.8
Warnings,DMSO,50,1,0.75,0.5,720,0.965028861,-14154804.2,-14601338.4
Warnings,DMSO,50,1,0.75,0.5,770,0.978020621,-14123866.1,-14621553
Warnings,DMSO,50,1,0.75,0.5,830,0.989932493,-14095613.6,-14639390.7
Warnings,DMSO,50,1,0.75,0.75,600,0.930759961,-14235588.7,-16968730.6
Warnings,DMSO,50,1,0.75,0.75,650,0.945403747,-14201263.5,-16997660.9
Warnings,DMSO,50,1,0.75,0.75,720,0.965028881,-14154804.2,-17034889.4
Warnings,DMSO,50,1,0.75,0.75,770,0.978020653,-14123866.1,-17058473.4
Warnings,DMSO,50,1,0.75,0.75,830,0.98993255,-14095613.6,-17079283.6
Warnings,DMSO,50,1,0.75,1,600,0.930759963,-14235588.7,-19392830.9
Warnings,DMSO,50,1,0.75,1,650,0.945403748,-14201263.5,-19425897
Warnings,DMSO,50,1,0.75,1,720,0.965028886,-14154804.2,-19468443.6
Warnings,DMSO,50,1,0.75,1,770,0.978020661,-14123866.1,-19495396.8
Warnings,DMSO,50,1,0.75,1,830,0.989932562,-14095613.6,-19519179.2
Warnings,DMSO,50,1,0.75,1.25,600,0.930759963,-14235588.7,-21816932.2
Warnings,DMSO,50,1,0.75,1.25,650,0.94540375,-14201263.5,-21854134.1
Warnings,DMSO,50,1,0.75,1.25,720,0.965028887,-14154804.2,-21901998.8
Warnings,DMSO,50,1,0.75,1.25,770,0.978020663,-14123866.1,-21932321.1
Warnings,DMSO,50,1,0.75,1.25,830,0.989932565,-14095613.6,-21959076
Warnings,DMSO,50,1,1,0.25,600,0.966576251,-16171847.2,-12170104.7
Warnings,DMSO,50,1,1,0.25,650,0.980195382,-16134937.4,-12187685.6
Warnings,DMSO,50,1,1,0.25,720,0.992250963,-16101854.8,-12202644.2
Warnings,DMSO,50,1,1,0.25,770,0.994516392,-16095635.8,-12205444.4
Warnings,DMSO,50,1,1,0.25,830,0.993181839,-16093361,-12284611.2
Warnings,DMSO,50,1,1,0.5,600,0.966544028,-16172202.8,-14604054.1
Warnings,DMSO,50,1,1,0.5,650,0.980196488,-16134938,-14625217.2
Warnings,DMSO,50,1,1,0.5,720,0.992251775,-16101854.6,-14643147.3
Warnings,DMSO,50,1,1,0.5,770,0.994518677,-16095635.5,-14646418.2
Warnings,DMSO,50,1,1,0.5,830,0.995374759,-16093361,-14647639.6
Warnings,DMSO,50,1,1,0.75,600,0.966544036,-16172202.9,-17038082.8
Warnings,DMSO,50,1,1,0.75,650,0.980196499,-16134938,-17062749.8
Warnings,DMSO,50,1,1,0.75,720,0.992251796,-16101854.6,-17083668.4
Warnings,DMSO,50,1,1,0.75,770,0.99451871,-16095635.5,-17090080
Warnings,DMSO,50,1,1,0.75,830,0.995374816,-16093361,-17088910.6
Warnings,DMSO,50,1,1,1,600,0.966544038,-16172202.9,-19472094.5
Warnings,DMSO,50,1,1,1,650,0.980196501,-16134938,-19500284.8
Warnings,DMSO,50,1,1,1,720,0.992251801,-16101854.6,-19524191
Warnings,DMSO,50,1,1,1,770,0.994518718,-16095635.5,-19531519.7
Warnings,DMSO,50,1,1,1,830,0.995374828,-16093361,-19531299
Warnings,DMSO,50,1,1,1.25,600,0.966544038,-16172202.9,-21906105.2
Warnings,DMSO,50,1,1,1.25,650,0.980196502,-16134938,-21937820.4
Warnings,DMSO,50,1,1,1.25,720,0.992251802,-16101854.6,-21964714.3
Warnings,DMSO,50,1,1,1.25,770,0.99451872,-16095635.5,-21972959.5
Warnings,DMSO,50,1,1,1.25,830,0.995374832,-16093361,-21972711.1
Warnings,DMSO,50,1,1.25,0.25,600,0.991869899,-18115185.9,-12202294.5
Warnings,DMSO,50,1,1.25,0.25,650,0.994385242,-18107508,-12205339.1
Warnings,DMSO,50,1,1.25,0.25,720,0.995415323,-18104386.1,-12206581.8
Warnings,DMSO,50,1,1.25,0.25,770,0.995708363,-18103501.2,-12206994.9
Warnings,DMSO,50,1,1.25,0.25,830,0.993700034,-18102965.7,-12285632.1
Warnings,DMSO,50,1,1.25,0.5,600,0.991881681,-18115292.1,-14642771.4
Warnings,DMSO,50,1,1.25,0.5,650,0.994384693,-18107503,-14646392
Warnings,DMSO,50,1,1.25,0.5,720,0.99541589,-18104386.3,-14647868
Warnings,DMSO,50,1,1.25,0.5,770,0.995710651,-18103500.8,-14648282.7
Warnings,DMSO,50,1,1.25,0.5,830,0.995902739,-18102965.8,-14648546.1
Warnings,DMSO,50,1,1.25,0.75,600,0.991881451,-18115296,-17083229.9
Warnings,DMSO,50,1,1.25,0.75,650,0.994384706,-18107503.1,-17090319.4
Warnings,DMSO,50,1,1.25,0.75,720,0.995415912,-18104386.3,-17089179.2
Warnings,DMSO,50,1,1.25,0.75,770,0.995710684,-18103500.8,-17090000.2
Warnings,DMSO,50,1,1.25,0.75,830,0.995902796,-18102965.8,-17089967.4
Warnings,DMSO,50,1,1.25,1,600,0.991881453,-18115296,-19523691.2
Warnings,DMSO,50,1,1.25,1,650,0.994384709,-18107503.1,-19531793.4
Warnings,DMSO,50,1,1.25,1,720,0.995415917,-18104386.3,-19531836.5
Warnings,DMSO,50,1,1.25,1,770,0.995710692,-18103500.8,-19531425.7
Warnings,DMSO,50,1,1.25,1,830,0.995902808,-18102965.8,-19531641
Warnings,DMSO,50,1,1.25,1.25,600,0.991881453,-18115296,-21964149.9
Warnings,DMSO,50,1,1.25,1.25,650,0.99438471,-18107503.1,-21973267.7
Warnings,DMSO,50,1,1.25,1.25,720,0.995415918,-18104386.3,-21973315.9
Warnings,DMSO,50,1,1.25,1.25,770,0.995710694,-18103500.8,-21972853.8
Warnings,DMSO,50,1,1.25,1.25,830,0.995902812,-18102965.8,-21973095.9
OK,DMSO,50,1.5,0.25,0.25,600,0.857616192,-10346217,-11982885.2
OK,DMSO,50,1.5,0.25,0.25,650,0.871965854,-10317956.4,-12007459
OK,DMSO,50,1.5,0.25,0.25,720,0.891571758,-10279541.5,-12040374.8
OK,DMSO,50,1.5,0.25,0.25,770,0.905279246,-10253065.8,-12062737.6
OK,DMSO,50,1.5,0.25,0.25,830,0.920410376,-10222150.3,-12133070.8
OK,DMSO,50,1.5,0.25,0.5,600,0.85761794,-10346397.2,-14379360.5
OK,DMSO,50,1.5,0.25,0.5,650,0.871967489,-10317956,-14408951.9
OK,DMSO,50,1.5,0.25,0.5,720,0.89157214,-10279541.5,-14448426.2
OK,DMSO,50,1.5,0.25,0.5,770,0.905280667,-10253065.8,-14475209.5
OK,DMSO,50,1.5,0.25,0.5,830,0.921466805,-10222150.3,-14505955.5
OK,DMSO,50,1.5,0.25,0.75,600,0.857617943,-10346397.2,-16775934.6
OK,DMSO,50,1.5,0.25,0.75,650,0.871967498,-10317956,-16810437.4
OK,DMSO,50,1.5,0.25,0.75,720,0.891572159,-10279541.5,-16856490.6
OK,DMSO,50,1.5,0.25,0.75,770,0.905280696,-10253065.8,-16887736.5
OK,DMSO,50,1.5,0.25,0.75,830,0.921466856,-10222150.3,-16923625.1
OK,DMSO,50,1.5,0.25,1,600,0.857617945,-10346397.2,-19172490
OK,DMSO,50,1.5,0.25,1,650,0.871967501,-10317956,-19211925.6
OK,DMSO,50,1.5,0.25,1,720,0.891572163,-10279541.5,-19264557.4
OK,DMSO,50,1.5,0.25,1,770,0.905280703,-10253065.8,-19300267.8
OK,DMSO,50,1.5,0.25,1,830,0.921466867,-10222150.3,-19341282
OK,DMSO,50,1.5,0.25,1.25,600,0.857617947,-10346397.2,-21569047
OK,DMSO,50,1.5,0.25,1.25,650,0.871967502,-10317956,-21613415.8
OK,DMSO,50,1.5,0.25,1.25,720,0.891572165,-10279541.5,-21672625.9
OK,DMSO,50,1.5,0.25,1.25,770,0.905280705,-10253065.8,-21712800.4
OK,DMSO,50,1.5,0.25,1.25,830,0.92146687,-10222150.3,-21758941
OK,DMSO,50,1.5,0.5,0.25,600,0.893772888,-12278300.9,-12064833
OK,DMSO,50,1.5,0.5,0.25,650,0.908322301,-12249028.8,-12086842.1
OK,DMSO,50,1.5,0.5,0.25,720,0.928151641,-12209354.6,-12115942.9
OK,DMSO,50,1.5,0.5,0.25,770,0.941966254,-12181746.6,-12135580
OK,DMSO,50,1.5,0.5,0.25,830,0.956686298,-12149319.9,-12210686.9
OK,DMSO,50,1.5,0.5,0.5,600,0.893761107,-12277966.1,-14477761.6
OK,DMSO,50,1.5,0.5,0.5,650,0.908323599,-12249025.9,-14504206.1
OK,DMSO,50,1.5,0.5,0.5,720,0.928149249,-12209356.5,-14539104.2
OK,DMSO,50,1.5,0.5,0.5,770,0.941958756,-12181741.2,-14562605.6
OK,DMSO,50,1.5,0.5,0.5,830,0.958064849,-12149323.8,-14589093.8
OK,DMSO,50,1.5,0.5,0.75,600,0.893761113,-12277966.2,-16890736.7
OK,DMSO,50,1.5,0.5,0.75,650,0.908323609,-12249025.9,-16921569.4
OK,DMSO,50,1.5,0.5,0.75,720,0.928149268,-12209356.5,-16962282.3
OK,DMSO,50,1.5,0.5,0.75,770,0.941958787,-12181741.2,-16989700.5
OK,DMSO,50,1.5,0.5,0.75,830,0.958064902,-12149323.8,-17020603.5
OK,DMSO,50,1.5,0.5,1,600,0.893761115,-12277966.2,-19303693.5
OK,DMSO,50,1.5,0.5,1,650,0.908323611,-12249025.9,-19338935
OK,DMSO,50,1.5,0.5,1,720,0.928149272,-12209356.5,-19385463.6
OK,DMSO,50,1.5,0.5,1,770,0.941958793,-12181741.2,-19416799
OK,DMSO,50,1.5,0.5,1,830,0.958064914,-12149323.8,-19452116.1
OK,DMSO,50,1.5,0.5,1.25,600,0.893761116,-12277966.2,-21716652.6
OK,DMSO,50,1.5,0.5,1.25,650,0.908323612,-12249025.9,-21756301.7
OK,DMSO,50,1.5,0.5,1.25,720,0.928149274,-12209356.5,-21808646.1
OK,DMSO,50,1.5,0.5,1.25,770,0.941958796,-12181741.2,-21843898.4
OK,DMSO,50,1.5,0.5,1.25,830,0.958064918,-12149323.8,-21883630
OK,DMSO,50,1.5,0.75,0.25,600,0.930777457,-14235443.2,-12120550.2
OK,DMSO,50,1.5,0.75,0.25,650,0.945403324,-14201266.5,-12141194.3
OK,DMSO,50,1.5,0.75,0.25,720,0.965028536,-14154804,-12167802.9
OK,DMSO,50,1.5,0.75,0.25,770,0.978018675,-14123865.7,-12184706.8
OK,DMSO,50,1.5,0.75,0.25,830,0.987867395,-14095613.7,-12274033.7
OK,DMSO,50,1.5,0.75,0.5,600,0.930759955,-14235588.7,-14544608.7
OK,DMSO,50,1.5,0.75,0.5,650,0.945403736,-14201263.5,-14569426.8
OK,DMSO,50,1.5,0.75,0.5,720,0.965028861,-14154804.2,-14601338.4
OK,DMSO,50,1.5,0.75,0.5,770,0.978020621,-14123866.1,-14621553
OK,DMSO,50,1.5,0.75,0.5,830,0.989932493,-14095613.6,-14639390.7
OK,DMSO,50,1.5,0.75,0.75,600,0.930759961,-14235588.7,-16968730.6
OK,DMSO,50,1.5,0.75,0.75,650,0.945403744,-14201263.5,-16997660.9
OK,DMSO,50,1.5,0.75,0.75,720,0.965028881,-14154804.2,-17034889.4
OK,DMSO,50,1.5,0.75,0.75,770,0.978020653,-14123866.1,-17058473.4
OK,DMSO,50,1.5,0.75,0.75,830,0.98993255,-14095613.6,-17079283.6
OK,DMSO,50,1.5,0.75,1,600,0.930759963,-14235588.7,-19392830.9
OK,DMSO,50,1.5,0.75,1,650,0.945403749,-14201263.5,-19425897
OK,DMSO,50,1.5,0.75,1,720,0.965028886,-14154804.2,-19468443.6
OK,DMSO,50,1.5,0.75,1,770,0.978020661,-14123866.1,-19495396.8
OK,DMSO,50,1.5,0.75,1,830,0.989932562,-14095613.6,-19519179.2
OK,DMSO,50,1.5,0.75,1.25,600,0.930759963,-14235588.7,-21816932.2
OK,DMSO,50,1.5,0.75,1.25,650,0.94540375,-14201263.5,-21854134.1
OK,DMSO,50,1.5,0.75,1.25,720,0.965028887,-14154804.2,-21901998.8
OK,DMSO,50,1.5,0.75,1.25,770,0.978020663,-14123866.1,-21932321.1
OK,DMSO,50,1.5,0.75,1.25,830,0.989932565,-14095613.6,-21959076
OK,DMSO,50,1.5,1,0.25,600,0.966576251,-16171847.2,-12170104.7
OK,DMSO,50,1.5,1,0.25,650,0.980195382,-16134937.4,-12187685.6
OK,DMSO,50,1.5,1,0.25,720,0.992250963,-16101854.8,-12202644.2
OK,DMSO,50,1.5,1,0.25,770,0.994516392,-16095635.8,-12205444.4
OK,DMSO,50,1.5,1,0.25,830,0.993181839,-16093361,-12284611.2
OK,DMSO,50,1.5,1,0.5,600,0.966544028,-16172202.8,-14604054.1
OK,DMSO,50,1.5,1,0.5,650,0.980196488,-16134938,-14625217.2
OK,DMSO,50,1.5,1,0.5,720,0.992251775,-16101854.6,-14643147.3
OK,DMSO,50,1.5,1,0.5,770,0.994518677,-16095635.5,-14646418.2
OK,DMSO,50,1.5,1,0.5,830,0.995374759,-16093361,-14647639.6
OK,DMSO,50,1.5,1,0.75,600,0.966544036,-16172202.9,-17038082.8
OK,DMSO,50,1.5,1,0.75,650,0.980196498,-16134938,-17062749.8
OK,DMSO,50,1.5,1,0.75,720,0.992251796,-16101854.6,-17083668.4
OK,DMSO,50,1.5,1,0.75,770,0.99451871,-16095635.5,-17090080
OK,DMSO,50,1.5,1,0.75,830,0.995374816,-16093361,-17088910.6
OK,DMSO,50,1.5,1,1,600,0.966544038,-16172202.9,-19472094.5
OK,DMSO,50,1.5,1,1,650,0.980196501,-16134938,-19500284.8
OK,DMSO,50,1.5,1,1,720,0.992251801,-16101854.6,-19524191
OK,DMSO,50,1.5,1,1,770,0.994518718,-16095635.5,-19531519.7
OK,DMSO,50,1.5,1,1,830,0.995374828,-16093361,-19531299
OK,DMSO,50,1.5,1,1.25,600,0.966544038,-16172202.9,-21906105.2
OK,DMSO,50,1.5,1,1.25,650,0.980196502,-16134938,-21937820.4
OK,DMSO,50,1.5,1,1.25,720,0.992251802,-16101854.6,-21964714.3
OK,DMSO,50,1.5,1,1.25,770,0.99451872,-16095635.5,-21972959.5
OK,DMSO,50,1.5,1,1.25,830,0.995374832,-16093361,-21972711.1
OK,DMSO,50,1.5,1.25,0.25,600,0.991869899,-18115185.9,-12202294.5
OK,DMSO,50,1.5,1.25,0.25,650,0.994385242,-18107508,-12205339.1
OK,DMSO,50,1.5,1.25,0.25,720,0.995415323,-18104386.1,-12206581.8
OK,DMSO,50,1.5,1.25,0.25,770,0.995708363,-18103501.2,-12206994.9
OK,DMSO,50,1.5,1.25,0.25,830,0.993700034,-18102965.7,-12285632.1
OK,DMSO,50,1.5,1.25,0.5,600,0.991881681,-18115292.1,-14642771.4
OK,DMSO,50,1.5,1.25,0.5,650,0.994384693,-18107503,-14646392
OK,DMSO,50,1.5,1.25,0.5,720,0.99541589,-18104386.3,-14647868
OK,DMSO,50,1.5,1.25,0.5,770,0.995710651,-18103500.8,-14648282.7
OK,DMSO,50,1.5,1.25,0.5,830,0.995902739,-18102965.8,-14648546.1
OK,DMSO,50,1.5,1.25,0.75,600,0.991881451,-18115296,-17083229.9
OK,DMSO,50,1.5,1.25,0.75,650,0.994384706,-18107503.1,-17090319.4
OK,DMSO,50,1.5,1.25,0.75,720,0.995415912,-18104386.3,-17089179.2
OK,DMSO,50,1.5,1.25,0.75,770,0.995710684,-18103500.8,-17090000.2
OK,DMSO,50,1.5,1.25,0.75,830,0.995902796,-18102965.8,-17089967.4
OK,DMSO,50,1.5,1.25,1,600,0.991881453,-18115296,-19523691.2
OK,DMSO,50,1.5,1.25,1,650,0.994384709,-18107503.1,-19531793.4
OK,DMSO,50,1.5,1.25,1,720,0.995415917,-18104386.3,-19531836.5
OK,DMSO,50,1.5,1.25,1,770,0.995710692,-18103500.8,-19531425.7
OK,DMSO,50,1.5,1.25,1,830,0.995902808,-18102965.8,-19531641
OK,DMSO,50,1.5,1.25,1.25,600,0.991881453,-18115296,-21964149.9
OK,DMSO,50,1.5,1.25,1.25,650,0.99438471,-18107503.1,-21973267.7
OK,DMSO,50,1.5,1.25,1.25,720,0.995415918,-18104386.3,-21973315.9
OK,DMSO,50,1.5,1.25,1.25,770,0.995710694,-18103500.8,-21972853.8
OK,DMSO,50,1.5,1.25,1.25,830,0.995902812,-18102965.8,-21973095.9
OK,DMSO,50,2,0.25,0.25,600,0.857616192,-10346217,-11982885.2
OK,DMSO,50,2,0.25,0.25,650,0.871965854,-10317956.4,-12007459
OK,DMSO,50,2,0.25,0.25,720,0.891571758,-10279541.5,-12040374.8
OK,DMSO,50,2,0.25,0.25,770,0.905279246,-10253065.8,-12062737.6
OK,DMSO,50,2,0.25,0.25,830,0.920410376,-10222150.3,-12133070.8
OK,DMSO,50,2,0.25,0.5,600,0.857617938,-10346397.2,-14379360.5
OK,DMSO,50,2,0.25,0.5,650,0.871967489,-10317956,-14408951.9
OK,DMSO,50,2,0.25,0.5,720,0.89157214,-10279541.5,-14448426.2
OK,DMSO,50,2,0.25,0.5,770,0.905280667,-10253065.8,-14475209.5
OK,DMSO,50,2,0.25,0.5,830,0.921466805,-10222150.3,-14505955.5
OK,DMSO,50,2,0.25,0.75,600,0.857617944,-10346397.2,-16775934.6
OK,DMSO,50,2,0.25,0.75,650,0.871967498,-10317956,-16810437.4
OK,DMSO,50,2,0.25,0.75,720,0.891572159,-10279541.5,-16856490.6
OK,DMSO,50,2,0.25,0.75,770,0.905280696,-10253065.8,-16887736.5
OK,DMSO,50,2,0.25,0.75,830,0.921466856,-10222150.3,-16923625.1
OK,DMSO,50,2,0.25,1,600,0.857617945,-10346397.2,-19172490
OK,DMSO,50,2,0.25,1,650,0.871967501,-10317956,-19211925.6
OK,DMSO,50,2,0.25,1,720,0.891572163,-10279541.5,-19264557.4
OK,DMSO,50,2,0.25,1,770,0.905280703,-10253065.8,-19300267.8
OK,DMSO,50,2,0.25,1,830,0.921466867,-10222150.3,-19341282
OK,DMSO,50,2,0.25,1.25,600,0.857617946,-10346397.2,-21569047
OK,DMSO,50,2,0.25,1.25,650,0.871967502,-10317956,-21613415.8
OK,DMSO,50,2,0.25,1.25,720,0.891572165,-10279541.5,-21672625.9
OK,DMSO,50,2,0.25,1.25,770,0.905280705,-10253065.8,-21712800.4
OK,DMSO,50,2,0.25,1.25,830,0.92146687,-10222150.3,-21758941
OK,DMSO,50,2,0.5,0.25,600,0.893772888,-12278300.9,-12064833
OK,DMSO,50,2,0.5,0.25,650,0.908322301,-12249028.8,-12086842.1
OK,DMSO,50,2,0.5,0.25,720,0.928151641,-12209354.6,-12115942.9
OK,DMSO,50,2,0.5,0.25,770,0.941966254,-12181746.6,-12135580
OK,DMSO,50,2,0.5,0.25,830,0.956686298,-12149319.9,-12210686.9
OK,DMSO,50,2,0.5,0.5,600,0.893761107,-12277966.1,-14477761.6
OK,DMSO,50,2,0.5,0.5,650,0.908323599,-12249025.9,-14504206.1
OK,DMSO,50,2,0.5,0.5,720,0.928149249,-12209356.5,-14539104.2
OK,DMSO,50,2,0.5,0.5,770,0.941958752,-12181741.2,-14562605.6
OK,DMSO,50,2,0.5,0.5,830,0.958064849,-12149323.8,-14589093.8
OK,DMSO,50,2,0.5,0.75,600,0.893761113,-12277966.2,-16890736.7
OK,DMSO,50,2,0.5,0.75,650,0.908323609,-12249025.9,-16921569.4
OK,DMSO,50,2,0.5,0.75,720,0.928149268,-12209356.5,-16962282.3
OK,DMSO,50,2,0.5,0.75,770,0.941958787,-12181741.2,-16989700.5
OK,DMSO,50,2,0.5,0.75,830,0.958064902,-12149323.8,-17020603.5
OK,DMSO,50,2,0.5,1,600,0.893761115,-12277966.2,-19303693.5
OK,DMSO,50,2,0.5,1,650,0.908323611,-12249025.9,-19338935
OK,DMSO,50,2,0.5,1,720,0.928149272,-12209356.5,-19385463.6
OK,DMSO,50,2,0.5,1,770,0.941958793,-12181741.2,-19416799
OK,DMSO,50,2,0.5,1,830,0.958064914,-12149323.8,-19452116.1
OK,DMSO,50,2,0.5,1.25,600,0.893761116,-12277966.2,-21716652.6
OK,DMSO,50,2,0.5,1.25,650,0.908323612,-12249025.9,-21756301.7
OK,DMSO,50,2,0.5,1.25,720,0.928149274,-12209356.5,-21808646.1
OK,DMSO,50,2,0.5,1.25,770,0.941958796,-12181741.2,-21843898.4
OK,DMSO,50,2,0.5,1.25,830,0.958064917,-12149323.8,-21883630
OK,DMSO,50,2,0.75,0.25,600,0.930777457,-14235443.2,-12120550.2
OK,DMSO,50,2,0.75,0.25,650,0.945403324,-14201266.5,-12141194.3
OK,DMSO,50,2,0.75,0.25,720,0.965028536,-14154804,-12167802.9
OK,DMSO,50,2,0.75,0.25,770,0.978018675,-14123865.7,-12184706.8
OK,DMSO,50,2,0.75,0.25,830,0.987867395,-14095613.7,-12274033.7
OK,DMSO,50,2,0.75,0.5,600,0.930759955,-14235588.7,-14544608.7
OK,DMSO,50,2,0.75,0.5,650,0.945403736,-14201263.5,-14569426.8
OK,DMSO,50,2,0.75,0.5,720,0.965028861,-14154804.2,-14601338.4
OK,DMSO,50,2,0.75,0.5,770,0.978020621,-14123866.1,-14621553
OK,DMSO,50,2,0.75,0.5,830,0.989932493,-14095613.6,-14639390.7
OK,DMSO,50,2,0.75,0.75,600,0.930759961,-14235588.7,-16968730.6
OK,DMSO,50,2,0.75,0.75,650,0.945403747,-14201263.5,-16997660.9
OK,DMSO,50,2,0.75,0.75,720,0.965028881,-14154804.2,-17034889.4
OK,DMSO,50,2,0.75,0.75,770,0.978020653,-14123866.1,-17058473.4
OK,DMSO,50,2,0.75,0.75,830,0.98993255,-14095613.6,-17079283.6
